,text,start,duration
3768,"or cats and dogs, we need to convert them to numerical values. ",15232.0,4.0
3769,"So this step really depends on the kinds of data we're working with, every project ",15236.0,4.0
3770,"is different. Now that we have a clean data set, we need to split it",15240.0,4.0
3771,"into two segments. One for training our model, and the other for",15244.0,4.0
3772,"testing it, to make sure our model produces the right result.",15248.0,4.0
3773,"For example, if you have 1,000 pictures of cats and dogs, we can reserve",15252.0,4.0
3774,"80% for training, and another 20% for testing. ",15256.0,4.0
3775,"The next step is to create a model, and this involves selecting ",15260.0,4.0
3776,an algorithm to analyze the data. There are so many machine learning algorithms ,15264.0,4.0
3777,"out there, such as decision trees, neural networks and so on.",15268.0,4.0
3778,Each algorithm have pros and cons in terms of accuracy and performance ,15272.0,4.0
3779,"so the algorithm you use, depends on the kind of problem",15276.0,4.0
3780,you're trying to solve and your input data. Now the good news isnthat we don't have to,15280.0,4.0
3781,"explicitly program an algorithm, there are libraries out there that provide these",15284.0,4.0
3782,"algorithms, one of the most popular ones, which we are going to look at ",15288.0,4.0
3783,"in this tutorial, is side kick learn. So we build a model using an algorithm , ",15292.0,4.0
3784,next we need to train our model. So we feed it our training data. ,15296.0,4.0
3785,"Our model will then look for the patterns in the data, so enxt",15300.0,4.0
3786,"we can ask it to make predictions. Back to our examples of cats and dogs, ",15304.0,4.0
3787,we can ask our model is this a cat or is this a dog and our model ,15308.0,4.0
3788,"will make a prediction, now the prediction is not always accurate",15312.0,4.0
3789,"in fact when you start out, it's very likely your predictions are inaccurate. ",15316.0,4.0
3790,So we need to envalue the predictions and measure their accuracy. ,15320.0,4.0
3791,Then we need to get back to our model and either select a different algorithm ,15324.0,4.0
3792,that is going to produce a more accurate result for the kind of problem ,15328.0,4.0
3793,we're trying to solve. Or fine tune the parameters of our model.,15332.0,4.0
3794,So each algorithm has parameters that we can modify to optimize the,15336.0,4.0
3795,accuracy. So these are the high level steps that you follow in a machine learning ,15340.0,4.0
3796,project. Next we'll look at the libraries and tools for machine learning. ,15344.0,4.0
3797,In this lecture we're going too look at the popular python library,15352.0,4.0
3798,that we use in machine learning projects. The first one is numpy which,15356.0,4.0
3799,"provides a multidimensional array. A very, very, popular library. ",15360.0,4.0
3800,"The seconnd one is pandas, which is a data analysis library that",15364.0,4.0
3801,provides a concept called data frame. Data frame is a two dimensional ,15368.0,4.0
3802,data structure similar to an excel spreadsheet. So we have rows and columns ,15372.0,4.0
3803,we can select columns in a row or a column or a range of rows and,15376.0,4.0
3804,"columns, again, very very popular in machine learning ",15380.0,4.0
3805,and data science projects. The third library is mad plot lib which,15384.0,4.0
3806,is a two dimensional plotting library for creating graphs on plots. ,15388.0,4.0
3807,"The next library is sidekick learn, which is one of the most popular machine learning ",15392.0,4.0
3808,"libraries that provides all these common algorithms like decision trees, ",15396.0,4.0
3809,"neural networks and so on. Now, when working with machine learning ",15400.0,4.0
3810,"projects, we use an environment called jupiter for writing our code, technically we can still",15404.0,4.0
3811,"use vs code or any other code editor, but these editors ",15408.0,4.0
3812,"are not ideal for machine learning projects, because we need to frequently ",15412.0,4.0
3813,"inspect the data, and that is really hard in environments like vs code and ",15416.0,4.0
3814,terminal. If you're working with a table of 10 or 20 columns ,15420.0,4.0
3815,"visualizing this data in a terminal window is really, really difficult and messy, so thats why we use jupiter.",15424.0,4.0
3816,"So that's why we use jupiter, it makes it really easy to inspect our data. ",15428.0,4.0
3817,"Now to install jupiter, we are going to use  platform called anaconda. ",15432.0,4.0
3818,"So, head over to Anaconda.com/download.",15436.0,4.0
3819,"On this page you can download Anaconda distribution for your operating system, ",15440.0,4.0
3820,"so, we have distributions for Windows Mac and",15444.0,4.0
3821,Linux. So let's go ahead and install ,15448.0,4.0
3822,"Anaconda for python 3.7. Download, ",15452.0,4.0
3823,"Alright, so",15456.0,4.0
3824,"here's Anaconda, download it on my machine, let's double click this. ",15460.0,4.0
3825,"Alright, first it's going to run a program to determine if the software can be installed. ",15464.0,4.0
3826,"So, let's continue and once again continue, ",15468.0,4.0
3827,"pretty easy, continue one more time, ",15472.0,4.0
3828,"I agree with the license agreement, we can use the default ",15476.0,4.0
3829,"you ca use the default installation location so don't worry about that, just click install,",15480.0,4.0
3830,"give it a few second, now the beautiful thing about Anaconda is it will install",15484.0,4.0
3831,"jupiter, as well as all those data popular science libraries ",15488.0,4.0
3832,"like numpy, Pandas and so on. So we don't have to manually install this",15492.0,4.0
3833,using pip. Alright now as part of,15496.0,4.0
3834,the next step Anaconda is suggesting to install Microsoft vs code. We ,15500.0,4.0
3835,already have this on our machine so we don't have to install it we can go with continue ,15504.0,4.0
3836,"and close the installation, now finally we can move the",15508.0,4.0
3837,this to trash because we don't need this installer in the future.,15512.0,4.0
3838,"Alright, now open upa  terminal window and type ",15516.0,4.0
3839,"jupiter, with a y, space, notebook. ",15520.0,4.0
3840,This will start the notebook server on your machine. So enter,15524.0,4.0
3841,there you go. This will start the notebook server ,15528.0,4.0
3842,"on your machine, we can see these default messages here, don't worry about them, now ",15532.0,4.0
3843,"it automatically opens a browser window, pointing to local host ",15536.0,4.0
3844,port 888. This is what we call,15540.0,4.0
3845,"jupiter dashboard. On this dashboard we have a few tabs, the first tab",15544.0,4.0
3846,"is the files tab, and by default, this points to your home directory.",15548.0,4.0
3847,"So every user on your machine has a home directory, this its my home directory ",15552.0,4.0
3848,"on Mac, you can see here we have a desktop folder as well as documents, ",15556.0,4.0
3849,"downloads and so on. On your machine you're going to see different folders, so somewhere",15560.0,4.0
3850,so somewhere on your machine you need to create a jupiter notebook. I'm going to go to desktop,15564.0,4.0
3851,"here's my desktop I don't have anything here, and then",15568.0,4.0
3852,"click new, I want to create a notebook for python ",15572.0,4.0
3853,"3. In this notebook we can write python code, and execute it line by line.",15576.0,4.0
3854,"We can easily visualize our data as you can see over the next few videos. So, ",15580.0,4.0
3855,"let's go ahead with this, ",15584.0,4.0
3856,"alright, here's our first notebook, you can see by default it's called",15588.0,4.0
3857,"untitled, let's change that to Hello World so",15592.0,4.0
3858,this is going to be the hello world of our machine learning project. Let's,15596.0,4.0
3859,rename this now if you look at your desktop you can see this file ,15600.0,4.0
3860,hello world.ipynb. This is a jupiter ,15604.0,4.0
3861,notebook. It's kind of similar to our py files where we write our,15608.0,4.0
3862,"python code, but it includes additional data that jupiter uses to execute our",15612.0,4.0
3863,"code. So back to our notebook, let's",15616.0,4.0
3864,do a print hello world. ,15620.0,4.0
3865,"And then, click this run button here",15624.0,4.0
3866,"and here's the result printed in jupiter, so we don't have to",15628.0,4.0
3867,navigate back and forth between the terminal window we can see all the result,15632.0,4.0
3868,right here. Next I'm going to show you how to load a data set from a ,15636.0,4.0
3869,csv file in jupiter. ,15640.0,4.0
3870,"Alright, in this lecture we're going to download a data set from a very popular website called",15648.0,4.0
3871,caggle.com. Caggle is basically a place to do data science projects. ,15652.0,4.0
3872,"So the first thing you need to do is to create an account, you can sign up with Facebook, ",15656.0,4.0
3873,"Google, or using a custom email and password, once you sign up then come back ",15660.0,4.0
3874,"here, on caggle.com, Here one the search bar ",15664.0,4.0
3875,search for video game sales. ,15668.0,4.0
3876,"This is the name of a very popular data set that we're going to use in this lecture. So, ",15672.0,4.0
3877,here in this list you can see the first item with this kind of reddish ,15676.0,4.0
3878,"icon, so, let's go with that, as you can see this data",15680.0,4.0
3879,"set includes the sales data for more then 16,000 videos ",15684.0,4.0
3880,games. On this page you can see the description of various ,15688.0,4.0
3881,"columns in this data set, we have rank, name, platform, ",15692.0,4.0
3882,"year, and so on, so here's our data source, it's a csv file",15696.0,4.0
3883,"called vg sales.csv, as you can see there are over 16,000",15700.0,4.0
3884,"rows, and 11 columns in this data set. ",15704.0,4.0
3885,Right below that you can see the first few records of this data set. ,15708.0,4.0
3886,"So, here's our first record, the ranking for this game is 1, it's the wi sport ",15712.0,4.0
3887,"game for wii as the platform and it was released in the year 2006,",15716.0,4.0
3888,"now, what I want you to do is go ahead and ",15720.0,4.0
3889,"download the data set, and as I told you before you need to sign in",15724.0,4.0
3890,"before you can download this. So this will give you a zip file as you can see here, ",15728.0,4.0
3891,"here's our csv file, now I want you to ",15732.0,4.0
3892,"put this right next to your jupiter notebook, on my machine that is on my desktop",15736.0,4.0
3893,so I'm going to drag and drop this onto the desktop folder. ,15740.0,4.0
3894,"Now, if you look at the desktop you can see here's my ",15744.0,4.0
3895,"jupiter, hello world notebook, and right next to that we have ",15748.0,4.0
3896,"vgsales.csv. With that, we go back ",15752.0,4.0
3897,"to our jupiter notebook, let's remove the first line and instead ",15756.0,4.0
3898,import pandas ,15760.0,4.0
3899,as pd. With his we're importing pandas module ,15764.0,4.0
3900,"and renaming it to pd, so we don't have to type pandas. several times in",15768.0,4.0
3901,this code. Now let's type pd.,15772.0,4.0
3902,read_csv. And pass the ,15776.0,4.0
3903,name of our csv file. That is vgsales.,15780.0,4.0
3904,"csv. Now because this csv file, is in the current folder right next to our jupiter notebook, ",15784.0,4.0
3905,"we can easily load it, otherwise we have to supply the full path ",15788.0,4.0
3906,"to this file. So, this returns a ",15792.0,4.0
3907,data frame object which is like an excel spreadsheet. Let me show you.,15796.0,4.0
3908,"So we store it here, and then we can",15800.0,4.0
3909,simply type df to inspect it. So one more time let's run this program ,15804.0,4.0
3910,here's our data frame with these rows and these columns so we have,15808.0,4.0
3911,frank name platform and so on. Now this data frame object ,15812.0,4.0
3912,"has lots of attributes and methods that we're not going to cover in this tutorial,",15816.0,4.0
3913,"that's really beyond the scope of what we're going to do, so I'm going to leave it up to you to",15820.0,4.0
3914,read pandas documentation or follow other tutorials to find out about pandas data frames. ,15824.0,4.0
3915,"But in this lecture, I'm going to show you some of the most useful methods and attributes. ",15828.0,4.0
3916,"The first one is shape, so shape ",15832.0,4.0
3917,"let's run this one more time, so here's the shape of this data set, we have over ",15836.0,4.0
3918,"16,000 records and 11 columns. ",15840.0,4.0
3919,"Technically this is a 2 dimensional array of 16,000 ",15844.0,4.0
3920,"and 11, okay? Now, we can see here we have another ",15848.0,4.0
3921,segment for writing code. SO we don't have to write all the code in the first segment ,15852.0,4.0
3922,"so here in the second segment we can call one of the methods of the dataframe,",15856.0,4.0
3923,that is df.describe. ,15860.0,4.0
3924,"Now when we run this program, we can see the",15864.0,4.0
3925,output for each segment right next to it. So here's our first,15868.0,4.0
3926,"segment, here we have these three lines, and this is the output of",15872.0,4.0
3927,"the last line. Below that we have our second segment, here we're calling",15876.0,4.0
3928,"the describe method, and right below that we have the output of",15880.0,4.0
3929,"this segment So this is the beauty of jupiter, you can easily visualize ",15884.0,4.0
3930,"our datsa, doing this with vscode in windows is really tedious and",15888.0,4.0
3931,clunky. So what is the describe method returning? Basically it's,15892.0,4.0
3932,"returning some basic information about each column in this data set, So, ",15896.0,4.0
3933,"as you saw earlier we have columns like rank, year and so ",15900.0,4.0
3934,on. These are the columns with numerical values. Now for each column we have ,15904.0,4.0
3935,"the count which is the number of records in that column, you can se ",15908.0,4.0
3936,"our rank column has 16,5",15912.0,4.0
3937,"-98 records whereas the year column has 16,3-",15916.0,4.0
3938,-27 records.. So this shows that some of our records don't ,15920.0,4.0
3939,have the value for the year column. We have null values.,15924.0,4.0
3940,So in a real data science or machine learning project we'll have to use some ,15928.0,4.0
3941,techniques to clean up our data set. One option is to remove the records ,15932.0,4.0
3942,that don't have a value for the year column. Or we can assign them a default value. ,15936.0,4.0
3943,That really depends on the project. Now another attribute for each column ,15940.0,4.0
3944,"is mean so this is the average of all the values, now",15944.0,4.0
3945,"in the case of the rank column, this rank doesn't really matter, but look at the year. ",15948.0,4.0
3946,So the average year year for all these video games in our dataset is,15952.0,4.0
3947,2006. And this might be  important in the problem we're trying to solve. ,15956.0,4.0
3948,"We also have standard deviation, which is a ",15960.0,4.0
3949,"measure to quanitfy the amount of variation in our set of values, below that we have",15964.0,4.0
3950,"min, as an example the minimum value for the year column ",15968.0,4.0
3951,"is 1980. So quite often when we work with a  new data set, ",15972.0,4.0
3952,we call the describe method to get some basic statistics about ,15976.0,4.0
3953,our data. Let me show you another useful attribute. ,15980.0,4.0
3954,"So, in the next segment, let's type df.values. ",15984.0,4.0
3955,"Let's run this, as you can see this returns ",15988.0,4.0
3956,"a two dimensional array, this square bracket indicates the outer array",15992.0,4.0
3957,and a second one represents an inner array. ,15996.0,4.0
3958,"So the first element inn our outer array, is an ",16000.0,4.0
3959,"array itself, these are the values in this array, which basically ",16004.0,4.0
3960,represent the first row in our data set. So the video game we ranking ,16008.0,4.0
3961,"1, which is called wii sports. So this was a basic ",16012.0,4.0
3962,"overview of pandas data frames, in the next lecture I'm going to show you",16016.0,4.0
3963,some of the useful shortcuts of jupiter. ,16020.0,4.0
3964,"In this lecture I'm going to show to you some of the most useful shortcuts in Jupiter, ",16028.0,4.0
3965,Now the first thing I want you to pay attention to is this green bar on the left. ,16032.0,4.0
3966,"This indicates that this cell is currently in the edit mode, so we can ",16036.0,4.0
3967,"write code here. Now, if we press the ",16040.0,4.0
3968,"escape key, green turns to blue, and that means this cell is",16044.0,4.0
3969,currently in the command mode. So basically the activated cell can either ,16048.0,4.0
3970,be in the edit mode or command mode. Depending ,16052.0,4.0
3971,"on the mode, we have different shortcuts, so here we're in the command mode. ",16056.0,4.0
3972,"If we press h, we can see the list of all the ",16060.0,4.0
3973,"keybord shortcuts, right above this list we can ",16064.0,4.0
3974,"see, Mac OS modifier keys, these are the",16068.0,4.0
3975, extra keys on a Mac keyboard. If you're a Windows ,16072.0,4.0
3976,"user you're not gong to see these. So as an example, here is the shape of the ",16076.0,4.0
3977,"command key, this is control, this is option, ",16080.0,4.0
3978,and so on. With this guideline you can easily understand the shortcut associated with ,16084.0,4.0
3979,each command. Let  me show you. So here we have all ,16088.0,4.0
3980,"the commmands when a cell is in the command mode. For example, we have",16092.0,4.0
3981,"this command, open the command palette. This is exactly like the",16096.0,4.0
3982,command palette that we have in vs code. Here is a short cut,16100.0,4.0
3983,to execute this command. That is command shift and F. ,16104.0,4.0
3984,"Okay, so here we have lots of shortcuts, ",16108.0,4.0
3985,"of course you're not going to use all of them all the time, but it's good to have a quick look here to see ",16112.0,4.0
3986,what is available for you. Tis these shortcuts you can write code much faster. ,16116.0,4.0
3987,"So let me show you somme of the most useful ones. I'm going to close this,",16120.0,4.0
3988,now with our first cell in the command mode ,16124.0,4.0
3989,"I'm going to press b, and this inserts, a new ",16128.0,4.0
3990,cell below this cell. We can also go ,16132.0,4.0
3991,"back to our first cell, press escape, now the cell is in the command ",16136.0,4.0
3992,mode. We can insert an empty cell above this cell by pressing a. ,16140.0,4.0
3993,So either a or b. A for above or ,16144.0,4.0
3994,"b for below. Now if you don't want this cell, you can press d ",16148.0,4.0
3995,twice to delete  it. Like this. ,16152.0,4.0
3996,Now in the cell I'm going to print a hello world message. So print ,16156.0,4.0
3997,"hello world. Now, to",16160.0,4.0
3998,"run the code in this cell, we can click on the run button here, ",16164.0,4.0
3999,"so, here's our print function, and ",16168.0,4.0
4000,right below that you can see the output of this function. But note that when you run ,16172.0,4.0
4001,"a cell, this will only execute the code in that cell. ",16176.0,4.0
4002,"In other words, the code in other cells will not be executed. ",16180.0,4.0
4003,"Let me show you want I mean, so in the cell below the cell, I'm going to delete the call ",16184.0,4.0
4004,to a describe method. Instead I'm going to print ,16188.0,4.0
4005,"ocean. Now, I'm going ",16192.0,4.0
4006,to put the cursor back in this cell where we print this hello world message,16196.0,4.0
4007,and run this cell. So we can see hello world ,16200.0,4.0
4008,"is displayed here, but the cell below is still displaying ",16204.0,4.0
4009,"the describe table, so we don't see the changes here. Now, ",16208.0,4.0
4010,"to solve this problem, we can go to the cell menu on the top, ",16212.0,4.0
4011,and run all cells together. This can work for a ,16216.0,4.0
4012,"small project, but sometimes you're working with a large data ",16220.0,4.0
4013,"set, so if you want to run all these cells together it's going to take a lot of time. That is",16224.0,4.0
4014,"the reason jupiter saves the output of each cell, so we don't have to rerun that",16228.0,4.0
4015,"code if it hasn't changed. So this notebook file that we have here, ",16232.0,4.0
4016,includes our source code organized in cells as ,16236.0,4.0
4017,well as the output for each cell. That is why it's different ,16240.0,4.0
4018,from a regular py file where we only have the source code.,16244.0,4.0
4019,"Here we also have autocompletion and intellisence, so in this cell, ",16248.0,4.0
4020,let's call df data frame ,16252.0,4.0
4021,. now if you press tab you can see all the attributes,16256.0,4.0
4022,and methods in this object. So let's call ,16260.0,4.0
4023,"describe, now with the cursor on the name of the method we can",16264.0,4.0
4024,"press shift and tab, to see this tool tip that describes",16268.0,4.0
4025,what this method does and what parameter it takes. So here in front of ,16272.0,4.0
4026,"so here in front of signature you can see the describe method, these are the paramter",16276.0,4.0
4027,"and their default value, and right below that you can see",16280.0,4.0
4028,"the description of what that method does. In this case, it describes",16284.0,4.0
4029,"generates descriptive statistics, that summarize the central tendency and so on. ",16288.0,4.0
4030,"Similar to vs code, we can also convert a line to comment ",16292.0,4.0
4031,"by pressing command and slash on mac, or",16296.0,4.0
4032,"control slash on windows. Like this. Now that line is a comment, we can ",16300.0,4.0
4033,"press the same shortcut one more time to remove the comment, ",16304.0,4.0
4034,so these are some of the most useful shortcuts in jupiter. ,16308.0,4.0
4035,"Now over the next few lectures we're going to work on a real machine learning project, but before we get there, ",16312.0,4.0
4036,"let's delete all the cells here, so we start with only a single ",16316.0,4.0
4037,"empty cell, so here, in this cell, first I'm going to press the",16320.0,4.0
4038,"escape button, now the cell is blue, so we're in the command mode, and ",16324.0,4.0
4039,we can delete the cell by pressing d twice. There you go. ,16328.0,4.0
4040,"Now, the next cell is activated and is in the command mode. ",16332.0,4.0
4041,"So, let's delete this as well, so we have two more cells to delete ",16336.0,4.0
4042,"there you go, and the last one, like this, ",16340.0,4.0
4043,so now we have an empty notebook with a single cell.,16344.0,4.0
4044,"Over the next few lectures, we're going to work on a  real machine learning project, ",16352.0,4.0
4045,"imagine we have an online music store, when our users sign up, ",16356.0,4.0
4046,"we asked our age and gender, and based on their profile, ",16360.0,4.0
4047,"you recommend various music albums their likely to buy. So in this project, ",16364.0,4.0
4048,you want to use machine learning to increase sales. ,16368.0,4.0
4049,"So, we want to build a model, we feed this model with some sample data, ",16372.0,4.0
4050,"based on the existing users. Our model will learn the patterns in our data, ",16376.0,4.0
4051,"so we can ask it to make predictions. When a new user signs up, ",16380.0,4.0
4052,"we tell our model, hey, we have a new user with this profile, what ",16384.0,4.0
4053,"is the kind of music, that this user is interested in, our model will say jazz, or hip hop, ",16388.0,4.0
4054,"or whatever, and baed on that we can make suggestions to the user",16392.0,4.0
4055,"so, this is the problem we're going to solve, now back to the list of steps in the machine ",16396.0,4.0
4056,"learning projects, first we need to import our data, then, we should",16400.0,4.0
4057,"prepare or clean it, next we select a machine learning algorithm ",16404.0,4.0
4058,"to build a model, we treat our model and ask it to make predictions. ",16408.0,4.0
4059,"And finally, we evaluate our algorithm to see it's",16412.0,4.0
4060,accuracy. if it's not accurate we either fine tune our model or ,16416.0,4.0
4061,select a different algorithm. So let's focus on the first step. ,16420.0,4.0
4062,Head over to bit.ly/music.csv,16424.0,4.0
4063,"this is a very basic csv that I've created for this project, it's just some random",16428.0,4.0
4064,made up data it's not real. So we have a table with 3,16432.0,4.0
4065,"columns, age, gender, and genre. Gender ",16436.0,4.0
4066,"can either be one which represents a male, ",16440.0,4.0
4067,"or a 0, which represents a female, here I'm making a few assumptions. ",16444.0,4.0
4068,I'm assuming that men between 20 and 25 like hip hop men between ,16448.0,4.0
4069,"26 and 30 like jazz, and after the age of 30, ",16452.0,4.0
4070,they like classical music. For women I'm assuming ,16456.0,4.0
4071,"that if they are between 20 and 25 they like dance music, if",16460.0,4.0
4072,"they are between 26 and 30 they like acoustic music, and just like",16464.0,4.0
4073,"men, after the age of 30 they like classical music. Once again this is",16468.0,4.0
4074,"a made up pattern, it's not the representation of the reality, so, ",16472.0,4.0
4075,let's go ahead and download this csv. Click on this ... icon here,16476.0,4.0
4076,and download this file. ,16480.0,4.0
4077,"In my downloads folder, here we have this music.csv. ",16484.0,4.0
4078,I'm going to drag and drop this onto the desktop because that's where I've,16488.0,4.0
4079,stored this hello world notebook. So I want you to put this csv file ,16492.0,4.0
4080,right next to your jupiter notebook. ,16496.0,4.0
4081,"Now, back to our notebook, you need to read the csv file, so just like before ",16500.0,4.0
4082,"first we need to import the pandas module, so import panda ",16504.0,4.0
4083,"as pd. And then we'll call pd, ",16508.0,4.0
4084,.read_csv and ,16512.0,4.0
4085,the name of our file is music.csv. As you saw earlier this,16516.0,4.0
4086,"returns a data frame which is a two dimensional array similar to an xl spreadsheet, ",16520.0,4.0
4087,so let's call that music_,16524.0,4.0
4088,data. Now let's inspect ,16528.0,4.0
4089,this music_data to make sure we loaded everything properly so,16532.0,4.0
4090,"run, so here's our data frame, beautiful, next we need",16536.0,4.0
4091,to prepare or clean the data. And that's the topic for the next lecture. ,16540.0,4.0
4092,next lecture. ,16544.0,4.0
4093,"The second step in a machine learning project, is cleaning, or ",16548.0,4.0
4094,"preparing the data, and that involves tasks such as removing duplicate ",16552.0,4.0
4095,null values and so on. Now on this particular data set we don't have to do anything ,16556.0,4.0
4096,"kind of cleaning, because we don't have any duplicates, and as you can see ",16560.0,4.0
4097,"As you can see, all rows have values for all columns, so we don't have null values. ",16564.0,4.0
4098,"But there is one thing we need to do, ",16568.0,4.0
4099,"we should split this data set into two separate data sets, one into the first",16572.0,4.0
4100,"two columns, which we refer to as the input set, and the other ",16576.0,4.0
4101,"with the last column which we refer to as the output set. So when we train a model, ",16580.0,4.0
4102,so when we train a model we give it two separate data sets. The input set and the output set. ,16584.0,4.0
4103,The output set which is in this case ,16588.0,4.0
4104,the genre column contains the predictions so we're telling our model that,16592.0,4.0
4105,if we have a user who's 20 years old and a male they like ,16596.0,4.0
4106,hip hop. Once we train our model then we give it a new,16600.0,4.0
4107,"input set. For example, we have a new user who is ",16604.0,4.0
4108,"21 years old and is a male, what is the genre of the music that this",16608.0,4.0
4109,"user probably likes. As you can see in our input set, we don't have ",16612.0,4.0
4110,"a sample for a 21 year old male, so we're going to ask ",16616.0,4.0
4111,our model to predict that. That is the reason we need to split this data ,16620.0,4.0
4112,set into two separate sets. Input and output ,16624.0,4.0
4113,"So back to our code, this data frame object has a ",16628.0,4.0
4114,method called drop. Now,16632.0,4.0
4115,if you put the cursor on the method name and press shift ,16636.0,4.0
4116,"and tab, you can see this tool tip, so this is the signature of",16640.0,4.0
4117,"this drop method, these are the parameters you can pass here. ",16644.0,4.0
4118,the parameter we're going to use in this lecture is set to none by default.,16648.0,4.0
4119,"Witht his parter we can specify the columns we want to drop, so",16652.0,4.0
4120,in this case we set columns ,16656.0,4.0
4121,"to an array with one string, genre ",16660.0,4.0
4122,now this method doesn't actually modify the original data set. ,16664.0,4.0
4123,In fact it will create a new data set but without thisq,16668.0,4.0
4124,call. So by convention we use a capital X to ,16672.0,4.0
4125,"represent that data set, so capital x equals this ",16676.0,4.0
4126,"expression. Now, let's inspect x, ",16680.0,4.0
4127,so as you can see our input set or x ,16684.0,4.0
4128,"includes these two columns, age and gender, it doesn't have the ",16688.0,4.0
4129,"output or predictions. Next we need to create our output set so, ",16692.0,4.0
4130,once again we start with our data frame,16696.0,4.0
4131,"using data, using square brackets we can get all the ",16700.0,4.0
4132,"values in a given column. In this case, genre. Once again this returns ",16704.0,4.0
4133,a new data set. By convention we use a lower case y,16708.0,4.0
4134,to represent that. So that is our output ,16712.0,4.0
4135,"data. Let's inspect that as well. So, ",16716.0,4.0
4136,in this data set we only have the predictions or the answers. ,16720.0,4.0
4137,"So we have prepared our data, next we want to create a model using an ",16724.0,4.0
4138,algorithm. ,16728.0,4.0
4139,The next step is to build a ,16732.0,4.0
4140,"model using a machine learning algorithm. There are so many algorithms out there, each algorithm ",16736.0,4.0
4141,"has its pros and cons, in terms of the performance and accuracy. ",16740.0,4.0
4142,In this lecture we're going to use a very simple algorithm called decision tree. ,16744.0,4.0
4143,Now the good news is we don't have to explicitly ,16748.0,4.0
4144,"program these algorithms, they're already implemented in a  library called side kick",16752.0,4.0
4145,"learn. So, here on the top, ",16756.0,4.0
4146,from sklearn.tree ,16760.0,4.0
4147,let's import the decision tree ,16764.0,4.0
4148,classifier. So sklearn is the package ,16768.0,4.0
4149,"that comes with sidekick learn library, this is the most popular machine learning library ",16772.0,4.0
4150,"in python. In this package, we have a module called tree.",16776.0,4.0
4151,And in this module we have a class called decision tree classifier. ,16780.0,4.0
4152,"This class implements the decision tree operator, okay?",16784.0,4.0
4153,"So, now we need to create a new instance of this class.",16788.0,4.0
4154,"So, at the end, let's create ",16792.0,4.0
4155,"an object called models nd set it to anew instance of decision, ",16796.0,4.0
4156,tree classifier. Like this. ,16800.0,4.0
4157,"So now we have a model, next we need to train it so it learns",16804.0,4.0
4158,"patterns in the data, and that is pretty easy. You call model,",16808.0,4.0
4159,.fit this method takes ,16812.0,4.0
4160,2 data set. The input set and the output set. ,16816.0,4.0
4161,"So they are capital x, y. ",16820.0,4.0
4162,"Now finally, we need to ask our model to make a prediction, so we can",16824.0,4.0
4163,"ask it, what is the kind of music a 24 year old male likes? Now before",16828.0,4.0
4164,"we do that, let's temporarily inspect our initial data set. That is",16832.0,4.0
4165,"music data. So, look what",16836.0,4.0
4166,"we got here. As I told you earlier, I've assumed ",16840.0,4.0
4167,that men between 20 and 25 like hip hop music but ,16844.0,4.0
4168,here we only have 3 samples for men age ,16848.0,4.0
4169,"20, 23,and 25. We don't have a sample for ",16852.0,4.0
4170,a 21 year old male. So if you ask our model to predict the kind of music ,16856.0,4.0
4171,"that a 21 year old male likes, we expect it to say hip hop. Similarly, ",16860.0,4.0
4172,"I've assumed that women between 20 and 25 like dance music, ",16864.0,4.0
4173,but we don' have a sample for a 22 year old female. So once again if,16868.0,4.0
4174,you ask our model to predict the kind of music that a 22 year old woman ,16872.0,4.0
4175,"likes, we expect it to say dance. ",16876.0,4.0
4176,"So, with these assumptions let's go ahead and ask our model ",16880.0,4.0
4177,to make predictions. So let's remove ,16884.0,4.0
4178,"the last line, and instead we're going to call model ",16888.0,4.0
4179,.predict. This method takes a ,16892.0,4.0
4180,"2 dimensional array. So here's the outer array. In this array, each element ",16896.0,4.0
4181,is an array. So I'm going to pass ,16900.0,4.0
4182,"another array here, and in this array I'm going to pass a new input set. ",16904.0,4.0
4183,"a 21 year old male. So 21, 1",16908.0,4.0
4184,"that is like a new record in this table. Okay? So,  ",16912.0,4.0
4185,"this is one input set, let's pass another input for a 22 year old ",16916.0,4.0
4186,"female. So here's another array, here, ",16920.0,4.0
4187,"we add 22 comma 0, so we're asking our model to make 2 predictions ",16924.0,4.0
4188,at the same time. We get the result and store it,16928.0,4.0
4189,"in a variable called predictions, and finally ",16932.0,4.0
4190,let's inspect that in our notebook. ,16936.0,4.0
4191,"Run, look what we got, our",16940.0,4.0
4192,"model is saying that a 21 year old male likes hip hop, and a  22 year",16944.0,4.0
4193,old female likes dance music. So our model successfully ,16948.0,4.0
4194,"will make predictions here. But wait a minute, building a model that makes ",16952.0,4.0
4195,predictions accurately is not always that easy.,16956.0,4.0
4196,After we build a model we need to measure it's accuracy.,16960.0,4.0
4197,"And if it's not accurate enough, we should either fine tune it or build a model using a different ",16964.0,4.0
4198,algorithm. So next lecture I'm going to show you how to measure the accuracy of,16968.0,4.0
4199,a model. ,16972.0,4.0
4200,In this lecture I'm going to show you,16976.0,4.0
4201,"how to measure the accuracy of your models. Now in order to do so, ",16980.0,4.0
4202,first we need to split our data set into two sets. One for training and the other ,16984.0,4.0
4203,"for testing, because right now, we are passing the entire data set, ",16988.0,4.0
4204,for training the model and we're using 2 samples for ,16992.0,4.0
4205,making predictions. That is not enough to calculate the,16996.0,4.0
4206,accuracy of a model. A general rule of thumb is to annotate ,17000.0,4.0
4207,"70-80% of our data to training, and another20-30% ",17004.0,4.0
